created,type,artist,timestamp,shabadID,description,link
1695331269,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:33:20,235,har ke sa(n)t sunahu jan bhaiee har satigur kee ik saakhee ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/018 MGA SDO 1018 smpk 16 Sada Sach Samale.m4a
1695331310,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,4925,niradhana. bhaya(n) dhanava(n)teh rogeea(n). rog kha(n)ddaneh ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/019 MGA SDO 1019 smpk 17 Rogi Ander Rog Khandene.m4a
1695333184,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:15,,Dhan Sri Harkrishan Sahib Ji,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/019 MGA SDO 1019 smpk 17 Rogi Ander Rog Khandene.m4a
1695333336,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:04:05,2983,satigur sevaa safal hai seviaai fal paavai ||19||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/019 MGA SDO 1019 smpk 17 Rogi Ander Rog Khandene.m4a
1695334225,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:11:12,4329,har har dheeo. sevak kau naam ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/019 MGA SDO 1019 smpk 17 Rogi Ander Rog Khandene.m4a
1695334276,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:12:03,3265,saadhoo bin aaise abagat jaavai ||1||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/019 MGA SDO 1019 smpk 17 Rogi Ander Rog Khandene.m4a
1695334344,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:12:45,3053,bin saadhoo jo jeevanaa teto birathaaree ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/019 MGA SDO 1019 smpk 17 Rogi Ander Rog Khandene.m4a
1696038884,random,Bhai Mohinder Singh Ji SDO,00:00:00,372,sevee satigur aapanaa har simaree. dhin sabh rain ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/soundcloud/Bhai Mohinder Singh Ji SDO - har simaree din sabh rainn (Puratan Kirtan)-829711912.mp3
1697215764,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:22:26,11368,sukh saagar gur chhadd kai bhavajal a(n)dhar bha(n)bhalabhoose |,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/019 MGA SDO 1019 smpk 17 Rogi Ander Rog Khandene.m4a
1697215936,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:36:50,11830,vin gur mukat na hoviee jiau(n) ghar vin boohe |13|,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/019 MGA SDO 1019 smpk 17 Rogi Ander Rog Khandene.m4a
1697216068,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,3053,jaa dhin bheTe saadh moh uaa dhin balihaaree ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/020 MGA SDO 1020 smpk 18 Bin Sadhu Jo Jeevna.m4a
1697216204,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:04:07,11205,"gur poore binu, a(n)t khuaaree |15|",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/020 MGA SDO 1020 smpk 18 Bin Sadhu Jo Jeevna.m4a
1697216302,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,1160,koiee ni(n)dhaku. vaddiaaiee dhekh na sakai so karatai aap pachaiaa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697216351,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:25,3528,vin tudhu. hor j ma(n)ganaa sir dhukhaa kai dhukh ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697216431,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:01:20,2645,naam tero aaratee majan muraare ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697216493,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:04:20,187,veeaahu hoaa mere baabulaa gurmukhe har paiaa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697216601,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:05:50,235,har ke sa(n)t sunahu jan bhaiee har satigur kee ik saakhee ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697216688,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:08:45,11046,"satigur naanak pragaTiaa miTee dhu(n)dhu, jag chaanan hoaa |",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697216832,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:11:35,372,naanak kee bena(n)teeaa har surajanu. dhekhaa nain ||1||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697216975,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:14:55,4263,"koiee aavai sa(n)to, har kaa jan sa(n)to meraa preetam jan sa(n)to moh maarag dhikhalaavai ||",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697217722,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:26:40,600,bhaj man mere eko naam ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697219256,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:40:00,2845,se sa(n)jog karahu mere piaare ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697234564,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:45:20,4074,naam binaa sabh dhuneeaa chhaar ||1||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697655257,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:49:40,,ਹਰਿ ਕੇ ਨਾਮ ਬਿਨੁ ਝੂਠੇ ਸਗਲ ਪਾਸਾਰੇ ,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697655509,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:50:55,1910,sabhanaa upaavaa sir upaau hai har naam paraapat hoi ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697655887,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:55:10,1555,jap jap har kaa naam kadhe na jhooreeaai ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697656520,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:00:02,,ਨਾਨਕ ਸਤਿਗੁਰ ਵਾਹੁ ਵਾਹੁ ਜਿਸ ਤੇ ਨਾਮੁ ਪਰਾਪਤਿ ਹੋਇ ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697656884,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:03:40,1842,"gurmukh sakhee sahelee meree mo kau dhevahu dhaanu, har praan jeevaiaa ||",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697657059,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:05:50,5548,naanaka. naam milai taa(n) jeevaa(n) tan man theevai hariaa ||1||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697662618,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:12:00,112,mitr ghanere kar thakee meraa dhukh kaaTai koi ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/021 MGA SDO 1021 smpk 19 Gur Satgur Vich Nave Ke Vaddi vaadai.m4a
1697664256,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,3285,dhun meh dhiaanu. dhiaan meh jaaniaa gurmukh akath kahaanee ||3||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/022 MGA SDO 1022 smpk 20 Dhun Mai Dhiaan Dhiaan Mai Jainaee.m4a
1697664414,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:01:38,,ਹਰਿ ਤੀਜੜੀ ਲਾਵ ਮਨਿ ਚਾਉ ਭਇਆ ਬੈਰਾਗੀਆ. ਬਲਿ ਰਾਮ ਜੀਉ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/022 MGA SDO 1022 smpk 20 Dhun Mai Dhiaan Dhiaan Mai Jainaee.m4a
1697664718,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:05:45,,ਜਿਮੀ ਜਮਾਨ ਕੇ ਬਿਖੈ ਸਮਸਤਿ ਏਕ ਜੋਤਿ ਹੈ ॥ ਨ ਘਾਟਿ ਹੈ ਨ ਬਾਢਿ ਹੈ ਨ ਘਾਟਿ ਬਾਢਿ ਹੋਤ ਹੈ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/022 MGA SDO 1022 smpk 20 Dhun Mai Dhiaan Dhiaan Mai Jainaee.m4a
1697664991,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:10:10,1358,sa(n)pai dhekhi. na harakheeaai bipat dhekhi. na roi ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/022 MGA SDO 1022 smpk 20 Dhun Mai Dhiaan Dhiaan Mai Jainaee.m4a
1697665389,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:16:16,11815,saa(n)gai a(n)dhar saabate se virale ba(n)dhe |21|,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/022 MGA SDO 1022 smpk 20 Dhun Mai Dhiaan Dhiaan Mai Jainaee.m4a
1697666885,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:20:20,4157,garuR chaR(h)e aae gopaal ||16||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/022 MGA SDO 1022 smpk 20 Dhun Mai Dhiaan Dhiaan Mai Jainaee.m4a
1697675764,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,11103,Guru Granth Sahib Ji Parkaran. ekaa eka(n)kaar likh dhekhaaliaa |,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697733546,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:06:00,3300,ekai ekai ek toohee ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697734020,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:09:03,,ਸਬਦੁ ਗੁਰੂ ਸੁਰਤਿ ਧੁਨਿ ਚੇਲਾ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697734072,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:10:17,,ਸਬਦੁ ਗੁਰ ਪੀਰਾ ਗਹਿਰ ਗੰਭੀਰਾ ਬਿਨੁ ਸਬਦੈ ਜਗੁ ਬਉਰਾਨੰ ॥-> ਬਾਣੀ ਗੁਰੂ ਗੁਰੂ ਹੈ ਬਾਣੀ ਵਿਚਿ ਬਾਣੀ ਅੰਮ੍ਰਿਤੁ ਸਾਰੇ ॥-> ਸਤਿਗੁਰੁ ਦੇਉ ਪਰਤਖਿ ਹਰਿ ਮੂਰਤਿ ਜੋ ਅੰਮ੍ਰਿਤ ਬਚਨ ਸੁਣਾਵੈ ॥ ,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697734888,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:20:05,,ਸਤਿਗੁਰ ਮਹਿ ਸਬਦ ਸਬਦ ਮਹਿ ਸਤਿਗੁਰ ਹੈ ਨਿਗੁਨ ਸਗੁਨ ਗਿਆਨ ਧਿਆਨ ਸਮਝਾਵੈ ਜੀ,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697735105,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:26:40,,Nanak so Angad gur devna,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697735514,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:27:39,,Mahapurkh Sant Baba Attar Singh Ji,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697736103,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:33:10,1672,jithai jai bahai. meraa satiguroo so thaan suhaavaa. raam raaje ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697736495,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:36:00,563,peeuoo dhaadhe kaa khol ddiThaa khajaanaa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697736682,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:42:35,2769,sa(n)t janaa mil har jas gaio ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697736729,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:43:45,1672,"gursikhaa man vaadhaieeaa jin meraa satiguroo ddiThaa, raam raaje ||",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/023 MGA SDO 1023 smpk 21 Ika Ikankar Likh.m4a
1697736815,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,2321,ਹਰਿ ਜਨ ਕਉ ਇਹੀ ਸੁਹਾਵੈ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/024 MGA SDO 1024 smpk 22 Har Jan Ko Ehi Sohave.m4a
1697736830,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:10,2388,apane kaaj kau. kiau alakaieeaai ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/024 MGA SDO 1024 smpk 22 Har Jan Ko Ehi Sohave.m4a
1697755968,random,Bhai Tejinderpal Singh Ji Dulla,00:13:20,657,raakh pitaa prabh mere ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/dulla_ji/yt/D 141 MGA DULLA 141 Paap Kamaavadhiaa Thaeraa Koe N Baelee Raam 1991 Amritsar-5LIDTx3VYR4.mp3
1697760154,random,Bhai Joginder Singh Ji Talwara,00:00:00,3308,aaiso re har ras meeThaa ||,https://www.ikirtan.com/Bhai_Joginder_Singh_Jee_Talwara/Bhai_Joginder_Singh_Jee_Pratan_Ludhiana_Smagam_Asso_Rae_Har_Ras_Meethaa.mp3
1697898787,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:07:45,3374,sabh kaa ek dhanee ||1|| rahaau ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/024 MGA SDO 1024 smpk 22 Har Jan Ko Ehi Sohave.m4a
1697899290,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:31:05,4737,saadh janaa mil har jas gaieeaai ||1|| rahaau ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/024 MGA SDO 1024 smpk 22 Har Jan Ko Ehi Sohave.m4a
1697899578,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:34:55,,"cool anand sahib, the ਰਾਗ ਰਤਨ ਪਰਵਾਰ ਪਰੀਆ ਸਬਦ ਗਾਵਣ ਆਈਆ ॥",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/024 MGA SDO 1024 smpk 22 Har Jan Ko Ehi Sohave.m4a
1697899637,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:38:45,761,mil mere preetamaa jeeau tudh bin kharee nimaanee ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/024 MGA SDO 1024 smpk 22 Har Jan Ko Ehi Sohave.m4a
1697899800,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:13,1674,piaare har bin prem na khelasaa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/025 MGA SDO 1025 smpk 23 Har Bin Prem.m4a
1698015731,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:09:49,1449,sunahu lokaa mai prem ras paiaa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/025 MGA SDO 1025 smpk 23 Har Bin Prem.m4a
1698016052,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:40:50,1531,sunahu meet aaisaa prem piaar ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/025 MGA SDO 1025 smpk 23 Har Bin Prem.m4a
1698016139,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,382,eik khaRe kareh teree chaakaree vin naavai. hor na bhaiaa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/026 MGA SDO 1026 smpk 24 Ik Khare Kareh Teri Chakri.m4a
1698436955,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:04:10,2427,har teree vaddee kaar mai moorakh laieeaai ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/026 MGA SDO 1026 smpk 24 Ik Khare Kareh Teri Chakri.m4a
1698955930,random,Bhai Tejinderpal Singh Ji Dulla,00:34:40,3057,sa(n)tan kaa dhaanaa rookhaa so sarab nidhaan ||,https://akj.media/Media/Keertan/Maryland/2001/011_Maryland_Mar2001_SatE_RSK_BhaiTejinderpalSinghJeeDoolaVeerjee.mp3
1699047047,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:16:40,537,jo gur dheeaa su. man kai kaam ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/026 MGA SDO 1026 smpk 24 Ik Khare Kareh Teri Chakri.m4a
1699047303,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:18:00,2260,har naamai kaa ham lekhaa likhiaa sabh jam kee agalee kaan giee ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/026 MGA SDO 1026 smpk 24 Ik Khare Kareh Teri Chakri.m4a
1699047998,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,2563,meraa man laagaa hai raam piaare ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/027 MGA SDO 1027 smpk 25.m4a
1699049427,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:16:13,11098,saadhasa(n)gat asathaan jagamag noor hai |,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/027 MGA SDO 1027 smpk 25.m4a
1699565686,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:29:50,2075,"dharat paataal aakaas hai, meree ji(n)dhuRe'e sabh har har naam dhiaavai raam ||",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/027 MGA SDO 1027 smpk 25.m4a
1699565904,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,1436,naam binaa nahee jeeviaa jai ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/028 MGA SDO 1028 smpk 26.m4a
1699760372,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:07:30,1436,naam japahu mere saajan sainaa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/028 MGA SDO 1028 smpk 26.m4a
1699817648,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:15:00,600,bhaj man mere eko naam ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/028 MGA SDO 1028 smpk 26.m4a
1699817914,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:23:31,,ਜਪਹੁ ਤ ਏਕੋ ਨਾਮਾ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/028 MGA SDO 1028 smpk 26.m4a
1699818055,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:25:05,,ਸਬਦੈ ਕਾ ਨਿਬੇੜਾ ਸੁਣਿ ਤੂ ਅਉਧੂ ਬਿਨੁ ਨਾਵੈ ਜੋਗੁ. ਨ ਹੋਈ ॥,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/028 MGA SDO 1028 smpk 26.m4a
1699818293,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:29:35,4329,har har dheeo. sevak kau naam ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/028 MGA SDO 1028 smpk 26.m4a
1699818471,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:32:15,2910,aadh jugaadh bhagatan kaa raakhaa usatat kar kar jeevaa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/028 MGA SDO 1028 smpk 26.m4a
1699820694,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,51,Aarti. kaisee aaratee hoi || bhav kha(n)ddanaa teree aaratee ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/029 MGA SDO 1029 smpk 27.m4a
1699821341,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:08:25,,Jai tegang,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/029 MGA SDO 1029 smpk 27.m4a
1699821422,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:12:00,3574,terai ghar aana(n)dh vadhaiee tudh ghar ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/029 MGA SDO 1029 smpk 27.m4a
1699821700,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:15:40,4570,sakhee sahelee bhe ana(n)dhaa gur kaaraj hamare poore ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/029 MGA SDO 1029 smpk 27.m4a
1699821988,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:20:00,1353,hamaraa dhanu. maadhau gobi(n)dh dharaneedhar ihai saar dhan kaheeaai ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/029 MGA SDO 1029 smpk 27.m4a
1699822454,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:45:05,4346,dhanava(n)t naam ke vanajaare ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/029 MGA SDO 1029 smpk 27.m4a
1699822468,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,4346,dhanava(n)t naam ke vanajaare ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/030 MGA SDO 1030 smpk 28.m4a
1699931226,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:01:50,4023,har ke naam ke biaapaaree ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/030 MGA SDO 1030 smpk 28.m4a
1699941378,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:08:35,1847,maiee khaaT aaio ghari. pootaa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/030 MGA SDO 1030 smpk 28.m4a
1699942236,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:13:00,2262,satagur dhaataa jeea kaa sadh jeevai dhevanahaaraa ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/030 MGA SDO 1030 smpk 28.m4a
1700024782,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:20:45,1847,laadh khajaanaa. gur naanak kau dheeaa ih man har ra(n)g ra(n)ge ||4||2||3||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/030 MGA SDO 1030 smpk 28.m4a
1700024902,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:28:10,1413,tau kaaran saahibaa ra(n)g rate ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/030 MGA SDO 1030 smpk 28.m4a
1700025023,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:41:15,5447,"sa(n)tat hee. satasa(n)gat sa(n)g sura(n)g rate, jas gaavat hai ||",https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/030 MGA SDO 1030 smpk 28.m4a
1700025137,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:03,4210,apane jan prabh aap rakhe ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/031 MGA SDO 1031 smpk 29.m4a
1700061004,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:07:43,5534,suaamee ko girahu jiau sadhaa suaan tajat nahee nit ||,https://s3.us-east-1.amazonaws.com/keerat.xyz/keertan/sdo/yt_mga/031 MGA SDO 1031 smpk 29.m4a
